transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_direction,case_id,source_type
TXN_0051634,2025-07-19 23:12:25,ACC_008149,ACC_004215,17001,WALLET,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051635,2025-07-20 00:02:25,ACC_004215,ACC_008543,11735,WALLET,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051636,2025-07-20 00:25:25,ACC_008543,ACC_004215,3167,NEFT,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051637,2025-07-20 01:30:25,ACC_004215,ACC_008149,4916,NEFT,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051638,2025-07-20 02:13:25,ACC_008149,ACC_004215,2874,WALLET,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051639,2025-07-20 03:02:25,ACC_004215,ACC_008149,1001,RTGS,DEBIT,CASE_005454,SYNTHETIC_PROTOTYPE
TXN_0051640,2025-07-19 21:27:56,VICTIM_CASE_005455,ACC_014651,33609,CARD,CREDIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051641,2025-07-19 22:15:56,ACC_014651,ACC_002062,12314,RTGS,DEBIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051642,2025-07-19 22:37:56,ACC_002062,ACC_014063,6935,RTGS,DEBIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051643,2025-07-19 23:27:56,ACC_014063,ACC_011257,1582,IMPS,DEBIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051644,2025-07-19 23:56:56,ACC_011257,ACC_014063,2834,RTGS,DEBIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051645,2025-07-20 00:06:56,ACC_014063,ACC_002062,2653,NEFT,DEBIT,CASE_005455,SYNTHETIC_PROTOTYPE
TXN_0051646,2025-07-19 21:45:38,VICTIM_CASE_005456,ACC_001468,33522,CARD,CREDIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051647,2025-07-19 22:02:38,ACC_001468,ACC_009501,12242,CARD,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051648,2025-07-19 23:22:38,ACC_009501,ACC_006855,8436,WALLET,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051649,2025-07-20 00:14:38,ACC_006855,ACC_009501,913,CARD,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051650,2025-07-20 00:25:38,ACC_009501,ACC_006855,2533,UPI,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051651,2025-07-20 01:53:38,ACC_006855,ACC_009501,3449,RTGS,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051652,2025-07-20 02:33:38,ACC_009501,ACC_006855,2442,IMPS,DEBIT,CASE_005456,SYNTHETIC_PROTOTYPE
TXN_0051653,2025-07-20 00:54:33,VICTIM_CASE_005457,ACC_016670,25960,IMPS,CREDIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051654,2025-07-20 01:55:33,ACC_016670,ACC_012049,4472,NEFT,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051655,2025-07-20 02:24:33,ACC_012049,ACC_001684,3932,WALLET,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051656,2025-07-20 03:57:33,ACC_001684,ACC_004629,7455,WALLET,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051657,2025-07-20 05:05:33,ACC_004629,ACC_012049,3712,NEFT,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051658,2025-07-20 05:40:33,ACC_012049,ACC_001684,696,NEFT,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051659,2025-07-20 06:51:33,ACC_001684,ACC_003711,2439,WALLET,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051660,2025-07-20 07:40:33,ACC_003711,ACC_001684,1197,IMPS,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051661,2025-07-20 07:52:33,ACC_001684,ACC_009846,528,IMPS,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051662,2025-07-20 08:12:33,ACC_009846,ACC_012049,500,CARD,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051663,2025-07-20 08:36:33,ACC_012049,ACC_019359,500,CARD,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051664,2025-07-20 10:00:33,ACC_019359,ACC_001684,500,WALLET,DEBIT,CASE_005457,SYNTHETIC_PROTOTYPE
TXN_0051665,2025-07-20 01:04:14,VICTIM_CASE_005458,ACC_006561,35171,IMPS,CREDIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051666,2025-07-20 02:09:14,ACC_006561,ACC_007782,9576,UPI,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051667,2025-07-20 03:34:14,ACC_007782,ACC_007011,1377,NEFT,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051668,2025-07-20 04:19:14,ACC_007011,ACC_007782,10028,CARD,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051669,2025-07-20 04:30:14,ACC_007782,ACC_013878,2864,IMPS,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051670,2025-07-20 05:37:14,ACC_013878,ACC_007782,603,NEFT,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051671,2025-07-20 06:29:14,ACC_007782,ACC_015375,584,NEFT,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051672,2025-07-20 07:20:14,ACC_015375,ACC_007782,2149,RTGS,DEBIT,CASE_005458,SYNTHETIC_PROTOTYPE
TXN_0051673,2025-07-20 01:13:25,VICTIM_CASE_005459,ACC_008305,54450,IMPS,CREDIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051674,2025-07-20 01:38:25,ACC_008305,ACC_000174,21260,CARD,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051675,2025-07-20 02:32:25,ACC_000174,ACC_018535,13245,RTGS,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051676,2025-07-20 03:42:25,ACC_018535,ACC_000174,1747,RTGS,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051677,2025-07-20 04:34:25,ACC_000174,ACC_018535,1686,IMPS,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051678,2025-07-20 04:44:25,ACC_018535,ACC_000174,3400,IMPS,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051679,2025-07-20 05:56:25,ACC_000174,ACC_001245,1120,NEFT,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051680,2025-07-20 06:39:25,ACC_001245,ACC_000174,4661,CARD,DEBIT,CASE_005459,SYNTHETIC_PROTOTYPE
TXN_0051681,2025-07-20 03:38:32,VICTIM_CASE_005460,ACC_008036,37275,UPI,CREDIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051682,2025-07-20 05:08:32,ACC_008036,ACC_018069,16306,IMPS,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051683,2025-07-20 05:22:32,ACC_018069,ACC_014504,3126,IMPS,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051684,2025-07-20 05:24:32,ACC_014504,ACC_018069,7568,RTGS,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051685,2025-07-20 05:48:32,ACC_018069,ACC_004701,2395,NEFT,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051686,2025-07-20 06:32:32,ACC_004701,ACC_018069,2620,NEFT,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051687,2025-07-20 07:14:32,ACC_018069,ACC_002196,2121,UPI,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051688,2025-07-20 07:30:32,ACC_002196,ACC_018069,1320,WALLET,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051689,2025-07-20 07:44:32,ACC_018069,ACC_011341,792,WALLET,DEBIT,CASE_005460,SYNTHETIC_PROTOTYPE
TXN_0051690,2025-07-20 04:05:24,VICTIM_CASE_005461,ACC_003229,43926,UPI,CREDIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051691,2025-07-20 04:44:24,ACC_003229,ACC_016036,3758,CARD,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051692,2025-07-20 05:50:24,ACC_016036,ACC_004773,13089,NEFT,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051693,2025-07-20 07:17:24,ACC_004773,ACC_016036,4442,IMPS,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051694,2025-07-20 07:35:24,ACC_016036,ACC_004773,8851,NEFT,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051695,2025-07-20 08:50:24,ACC_004773,ACC_016036,3202,WALLET,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051696,2025-07-20 10:08:24,ACC_016036,ACC_004773,1542,CARD,DEBIT,CASE_005461,SYNTHETIC_PROTOTYPE
TXN_0051697,2025-07-20 06:00:38,VICTIM_CASE_005462,ACC_019972,25718,UPI,CREDIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051698,2025-07-20 06:18:38,ACC_019972,ACC_013950,8492,NEFT,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051699,2025-07-20 06:55:38,ACC_013950,ACC_012211,4720,CARD,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051700,2025-07-20 08:27:38,ACC_012211,ACC_000576,3128,UPI,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051701,2025-07-20 08:55:38,ACC_000576,ACC_012211,1496,UPI,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051702,2025-07-20 09:25:38,ACC_012211,ACC_000576,1984,CARD,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051703,2025-07-20 10:35:38,ACC_000576,ACC_000200,2493,CARD,DEBIT,CASE_005462,SYNTHETIC_PROTOTYPE
TXN_0051704,2025-07-20 06:22:58,VICTIM_CASE_005463,ACC_009903,31792,IMPS,CREDIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051705,2025-07-20 06:50:58,ACC_009903,ACC_002034,13653,CARD,DEBIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051706,2025-07-20 07:58:58,ACC_002034,ACC_012340,6212,CARD,DEBIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051707,2025-07-20 09:05:58,ACC_012340,ACC_018879,506,WALLET,DEBIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051708,2025-07-20 09:12:58,ACC_018879,ACC_012340,1766,NEFT,DEBIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051709,2025-07-20 10:44:58,ACC_012340,ACC_011560,1977,RTGS,DEBIT,CASE_005463,SYNTHETIC_PROTOTYPE
TXN_0051710,2025-07-20 06:23:48,VICTIM_CASE_005464,ACC_016710,43346,UPI,CREDIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051711,2025-07-20 07:35:48,ACC_016710,ACC_009741,5988,IMPS,DEBIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051712,2025-07-20 08:02:48,ACC_009741,ACC_000261,10839,WALLET,DEBIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051713,2025-07-20 08:52:48,ACC_000261,ACC_009741,2179,NEFT,DEBIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051714,2025-07-20 09:23:48,ACC_009741,ACC_010824,9858,UPI,DEBIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051715,2025-07-20 10:47:48,ACC_010824,ACC_009741,3231,UPI,DEBIT,CASE_005464,SYNTHETIC_PROTOTYPE
TXN_0051716,2025-07-20 08:53:19,VICTIM_CASE_005465,ACC_002706,115038,IMPS,CREDIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051717,2025-07-20 09:09:19,ACC_002706,ACC_019748,49300,NEFT,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051718,2025-07-20 09:22:19,ACC_019748,ACC_000603,14880,WALLET,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051719,2025-07-20 10:27:19,ACC_000603,ACC_019483,4933,NEFT,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051720,2025-07-20 11:06:19,ACC_019483,ACC_007946,8304,WALLET,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051721,2025-07-20 12:35:19,ACC_007946,ACC_019483,14796,CARD,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051722,2025-07-20 13:59:19,ACC_019483,ACC_019748,6900,CARD,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051723,2025-07-20 15:04:19,ACC_019748,ACC_010892,3548,IMPS,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051724,2025-07-20 16:15:19,ACC_010892,ACC_019483,1291,UPI,DEBIT,CASE_005465,SYNTHETIC_PROTOTYPE
TXN_0051725,2025-07-20 10:41:05,VICTIM_CASE_005466,ACC_008697,39766,UPI,CREDIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051726,2025-07-20 11:16:05,ACC_008697,ACC_006925,7729,IMPS,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051727,2025-07-20 12:26:05,ACC_006925,ACC_016246,4176,RTGS,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051728,2025-07-20 12:49:05,ACC_016246,ACC_013111,12500,WALLET,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051729,2025-07-20 13:02:05,ACC_013111,ACC_016246,4541,IMPS,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051730,2025-07-20 13:43:05,ACC_016246,ACC_019897,3912,CARD,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051731,2025-07-20 14:28:05,ACC_019897,ACC_016246,530,CARD,DEBIT,CASE_005466,SYNTHETIC_PROTOTYPE
TXN_0051732,2025-07-20 11:23:42,VICTIM_CASE_005467,ACC_001737,23854,IMPS,CREDIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051733,2025-07-20 11:42:42,ACC_001737,ACC_005621,3631,UPI,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051734,2025-07-20 12:49:42,ACC_005621,ACC_003084,7352,RTGS,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051735,2025-07-20 13:29:42,ACC_003084,ACC_005621,2790,NEFT,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051736,2025-07-20 13:44:42,ACC_005621,ACC_006414,2338,CARD,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051737,2025-07-20 14:58:42,ACC_006414,ACC_005621,2815,NEFT,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051738,2025-07-20 15:51:42,ACC_005621,ACC_006646,500,RTGS,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051739,2025-07-20 16:46:42,ACC_006646,ACC_005621,500,IMPS,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051740,2025-07-20 16:53:42,ACC_005621,ACC_017655,1635,CARD,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051741,2025-07-20 16:59:42,ACC_017655,ACC_005621,590,NEFT,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051742,2025-07-20 17:48:42,ACC_005621,ACC_019957,500,IMPS,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051743,2025-07-20 18:56:42,ACC_019957,ACC_005621,526,CARD,DEBIT,CASE_005467,SYNTHETIC_PROTOTYPE
TXN_0051744,2025-07-20 11:30:26,VICTIM_CASE_005468,ACC_009695,81758,UPI,CREDIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051745,2025-07-20 12:59:26,ACC_009695,ACC_000299,8708,CARD,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051746,2025-07-20 14:26:26,ACC_000299,ACC_007896,24617,WALLET,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051747,2025-07-20 14:40:26,ACC_007896,ACC_000299,16446,CARD,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051748,2025-07-20 15:25:26,ACC_000299,ACC_007896,11487,NEFT,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051749,2025-07-20 16:20:26,ACC_007896,ACC_003863,3279,NEFT,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051750,2025-07-20 17:22:26,ACC_003863,ACC_000299,3623,CARD,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051751,2025-07-20 17:26:26,ACC_000299,ACC_007896,4526,IMPS,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051752,2025-07-20 18:17:26,ACC_007896,ACC_005182,2655,CARD,DEBIT,CASE_005468,SYNTHETIC_PROTOTYPE
TXN_0051753,2025-07-20 12:15:32,VICTIM_CASE_005469,ACC_006296,17849,UPI,CREDIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051754,2025-07-20 12:24:32,ACC_006296,ACC_018763,2401,UPI,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051755,2025-07-20 12:33:32,ACC_018763,ACC_007593,2455,NEFT,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051756,2025-07-20 13:51:32,ACC_007593,ACC_018763,4682,RTGS,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051757,2025-07-20 14:47:32,ACC_018763,ACC_016330,500,WALLET,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051758,2025-07-20 15:14:32,ACC_016330,ACC_018763,1784,IMPS,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051759,2025-07-20 15:32:32,ACC_018763,ACC_007593,788,NEFT,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051760,2025-07-20 16:50:32,ACC_007593,ACC_018763,1820,WALLET,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051761,2025-07-20 17:39:32,ACC_018763,ACC_007593,645,CARD,DEBIT,CASE_005469,SYNTHETIC_PROTOTYPE
TXN_0051762,2025-07-20 12:29:34,VICTIM_CASE_005470,ACC_013884,49589,UPI,CREDIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051763,2025-07-20 12:43:34,ACC_013884,ACC_016771,13681,WALLET,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051764,2025-07-20 13:54:34,ACC_016771,ACC_007396,7275,UPI,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051765,2025-07-20 14:27:34,ACC_007396,ACC_001933,7062,UPI,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051766,2025-07-20 15:21:34,ACC_001933,ACC_007396,7249,NEFT,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051767,2025-07-20 16:54:34,ACC_007396,ACC_018704,3762,IMPS,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051768,2025-07-20 18:04:34,ACC_018704,ACC_007396,2712,WALLET,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051769,2025-07-20 18:33:34,ACC_007396,ACC_016771,1507,WALLET,DEBIT,CASE_005470,SYNTHETIC_PROTOTYPE
TXN_0051770,2025-07-20 13:02:34,VICTIM_CASE_005471,ACC_006839,55186,UPI,CREDIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051771,2025-07-20 13:54:34,ACC_006839,ACC_002273,19503,NEFT,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051772,2025-07-20 15:05:34,ACC_002273,ACC_014767,13140,CARD,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051773,2025-07-20 16:10:34,ACC_014767,ACC_000103,2944,IMPS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051774,2025-07-20 16:22:34,ACC_000103,ACC_002273,5730,NEFT,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051775,2025-07-20 17:38:34,ACC_002273,ACC_016633,4464,UPI,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051776,2025-07-20 19:10:34,ACC_016633,ACC_014767,2513,IMPS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051777,2025-07-20 20:10:34,ACC_014767,ACC_002273,1515,RTGS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051778,2025-07-20 20:20:34,ACC_002273,ACC_014767,807,IMPS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051779,2025-07-20 20:38:34,ACC_014767,ACC_000807,1103,RTGS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051780,2025-07-20 21:11:34,ACC_000807,ACC_014767,500,IMPS,DEBIT,CASE_005471,SYNTHETIC_PROTOTYPE
TXN_0051781,2025-07-20 13:34:14,VICTIM_CASE_005472,ACC_014816,34335,CARD,CREDIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051782,2025-07-20 14:05:14,ACC_014816,ACC_012080,8579,CARD,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051783,2025-07-20 15:08:14,ACC_012080,ACC_014558,10821,NEFT,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051784,2025-07-20 15:54:14,ACC_014558,ACC_012080,3775,UPI,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051785,2025-07-20 16:06:14,ACC_012080,ACC_007936,4957,RTGS,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051786,2025-07-20 16:32:14,ACC_007936,ACC_012080,784,WALLET,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051787,2025-07-20 16:34:14,ACC_012080,ACC_009200,2434,IMPS,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051788,2025-07-20 17:01:14,ACC_009200,ACC_012080,500,IMPS,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051789,2025-07-20 18:31:14,ACC_012080,ACC_014558,666,NEFT,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051790,2025-07-20 19:03:14,ACC_014558,ACC_012080,500,RTGS,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051791,2025-07-20 19:36:14,ACC_012080,ACC_014129,500,RTGS,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051792,2025-07-20 19:57:14,ACC_014129,ACC_012080,500,WALLET,DEBIT,CASE_005472,SYNTHETIC_PROTOTYPE
TXN_0051793,2025-07-20 13:47:43,VICTIM_CASE_005473,ACC_017291,54723,UPI,CREDIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051794,2025-07-20 14:05:43,ACC_017291,ACC_008899,13410,RTGS,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051795,2025-07-20 14:48:43,ACC_008899,ACC_008620,3969,NEFT,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051796,2025-07-20 15:26:43,ACC_008620,ACC_008899,9709,IMPS,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051797,2025-07-20 15:43:43,ACC_008899,ACC_012828,8419,WALLET,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051798,2025-07-20 16:06:43,ACC_012828,ACC_008899,1474,IMPS,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051799,2025-07-20 17:20:43,ACC_008899,ACC_007148,5236,RTGS,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051800,2025-07-20 18:10:43,ACC_007148,ACC_008899,1102,WALLET,DEBIT,CASE_005473,SYNTHETIC_PROTOTYPE
TXN_0051801,2025-07-20 13:51:18,VICTIM_CASE_005474,ACC_003537,17162,IMPS,CREDIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051802,2025-07-20 14:27:18,ACC_003537,ACC_005312,5308,NEFT,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051803,2025-07-20 15:01:18,ACC_005312,ACC_017420,4433,CARD,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051804,2025-07-20 15:28:18,ACC_017420,ACC_002148,1340,WALLET,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051805,2025-07-20 16:35:18,ACC_002148,ACC_007742,2437,NEFT,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051806,2025-07-20 16:41:18,ACC_007742,ACC_005312,910,RTGS,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051807,2025-07-20 17:16:18,ACC_005312,ACC_002148,500,CARD,DEBIT,CASE_005474,SYNTHETIC_PROTOTYPE
TXN_0051808,2025-07-20 14:21:21,VICTIM_CASE_005475,ACC_005185,5318,IMPS,CREDIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051809,2025-07-20 15:32:21,ACC_005185,ACC_001799,555,RTGS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051810,2025-07-20 16:33:21,ACC_001799,ACC_017638,541,WALLET,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051811,2025-07-20 17:01:21,ACC_017638,ACC_001799,753,RTGS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051812,2025-07-20 17:47:21,ACC_001799,ACC_017638,500,RTGS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051813,2025-07-20 18:26:21,ACC_017638,ACC_001799,500,IMPS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051814,2025-07-20 19:29:21,ACC_001799,ACC_017638,815,CARD,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051815,2025-07-20 20:50:21,ACC_017638,ACC_001799,500,IMPS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051816,2025-07-20 20:56:21,ACC_001799,ACC_017638,500,NEFT,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051817,2025-07-20 22:21:21,ACC_017638,ACC_001799,500,RTGS,DEBIT,CASE_005475,SYNTHETIC_PROTOTYPE
TXN_0051818,2025-07-20 16:16:15,VICTIM_CASE_005476,ACC_003899,22378,IMPS,CREDIT,CASE_005476,SYNTHETIC_PROTOTYPE
TXN_0051819,2025-07-20 16:47:15,ACC_003899,ACC_005252,2479,RTGS,DEBIT,CASE_005476,SYNTHETIC_PROTOTYPE
TXN_0051820,2025-07-20 17:27:15,ACC_005252,ACC_004800,7888,NEFT,DEBIT,CASE_005476,SYNTHETIC_PROTOTYPE
TXN_0051821,2025-07-20 18:03:15,ACC_004800,ACC_005252,1637,IMPS,DEBIT,CASE_005476,SYNTHETIC_PROTOTYPE
