account_id,bank_id,account_type,account_age_days,account_status,previous_alert_count,state_code,source_type,source_system,incoming_amount_total,incoming_transaction_count,unique_senders,outgoing_amount_total,outgoing_transaction_count,unique_receivers,fund_split_ratio,transfer_velocity,network_degree,network_risk_score
ACC_010253,BANK11,Savings,301,Active,0,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,54337.0,4.0,4.0,25026.0,3.0,3.0,0.4605701455729981,0.2990033222591362,7.0,0.171089808697866
ACC_010254,BANK06,Current,2031,Dormant,0,OD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,20947.0,4.0,4.0,12784.0,3.0,3.0,0.6103021912445696,0.0443131462333825,7.0,0.1947460149301335
ACC_010255,BANK08,Savings,1596,Active,0,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,41601.0,5.0,5.0,32861.0,7.0,7.0,0.7899088964207591,0.131578947368421,12.0,0.289549846347317
ACC_010256,BANK05,Current,2060,Active,0,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,37341.0,5.0,5.0,33489.0,5.0,4.0,0.8968426126777537,0.0728155339805825,9.0,0.2701756125584127
ACC_010257,BANK07,Savings,1051,Active,0,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,40113.0,5.0,5.0,22837.0,4.0,4.0,0.5693166803779324,0.1141769743101807,9.0,0.2132721888092399
ACC_010258,BANK06,Savings,204,Active,0,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,101768.0,6.0,4.0,56058.0,10.0,9.0,0.5508411288420721,1.4705882352941178,13.0,0.2736030799003038
ACC_010259,BANK05,Savings,1736,Active,0,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,9035.0,3.0,3.0,3679.0,1.0,1.0,0.4071942446043165,0.0172811059907834,4.0,0.1214318038656632
ACC_010260,BANK02,Savings,1200,Active,1,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,5571.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0525
ACC_010261,BANK01,Current,1038,Active,0,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,107537.0,8.0,8.0,122251.0,15.0,15.0,1.13682732454876,0.4335260115606936,23.0,0.4532800419116399
ACC_010262,BANK03,Current,2108,Active,1,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,237767.0,7.0,7.0,75483.0,9.0,9.0,0.3174662589846362,0.1280834914611005,16.0,0.2968374302369223
ACC_010263,BANK05,Savings,1214,Active,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,196261.0,5.0,5.0,101964.0,4.0,4.0,0.5195326631373528,0.0988467874794069,9.0,0.2044066839238308
ACC_010264,BANK05,Savings,1649,Active,0,KL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,74658.0,9.0,8.0,46124.0,7.0,6.0,0.6178038522328485,0.1273499090357792,14.0,0.2843891732311062
ACC_010265,BANK12,Savings,2336,Active,0,NL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,26633.0,4.0,4.0,10943.0,4.0,3.0,0.4108812375624225,0.0513698630136986,7.0,0.1599179152035609
ACC_010266,BANK05,Savings,513,Active,0,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,13006.0,1.0,1.0,21407.0,1.0,1.0,1.6459326464708597,0.0584795321637426,2.0,0.3136230084540378
ACC_010267,BANK03,Savings,1547,Active,0,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,50657.0,6.0,5.0,7092.0,4.0,4.0,0.1400003948121681,0.0775694893341952,9.0,0.1377757639854713
ACC_010268,BANK01,Savings,693,Active,0,TR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,32039.0,11.0,10.0,10925.0,9.0,7.0,0.3409906676238334,0.3896103896103896,17.0,0.2760694707302747
ACC_010269,BANK04,Savings,1942,Active,0,KL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,8814.0,1.0,1.0,8222.0,1.0,1.0,0.932834127524393,0.015447991761071,2.0,0.1884004522343794
ACC_010270,BANK05,Current,98,Active,0,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,106853.0,10.0,8.0,86579.0,15.0,14.0,0.8102626973505658,4.591836734693878,22.0,0.4377143393832877
ACC_010271,BANK02,Current,503,Active,2,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,193496.0,10.0,9.0,118741.0,11.0,10.0,0.6136612643155414,0.6560636182902585,19.0,0.4314513574381223
ACC_010272,BANK07,Current,264,Active,0,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,500.0,1.0,1.0,500.0,1.0,1.0,1.0,0.1136363636363636,2.0,0.2011363636363636
ACC_010273,BANK07,Savings,459,Active,2,JK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,41987.0,7.0,5.0,15202.0,6.0,4.0,0.3620644485197799,0.392156862745098,9.0,0.2597828471184125
ACC_010274,BANK08,Savings,938,Active,1,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,52628.0,7.0,6.0,12668.0,3.0,2.0,0.2407083681690354,0.0959488272921108,8.0,0.1830834527025023
ACC_010275,BANK04,Savings,1131,Active,0,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,16455.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125
ACC_010276,BANK04,Savings,851,Active,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,54634.0,13.0,13.0,43656.0,11.0,11.0,0.7990628546326464,0.3877790834312573,24.0,0.3937137903950257
ACC_010277,BANK02,Savings,2183,Active,0,DN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,70577.0,8.0,6.0,30732.0,7.0,4.0,0.4354393074230981,0.0961978928080623,10.0,0.2021638577271227
ACC_010278,BANK12,Savings,69,Active,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,14310.0,3.0,3.0,8401.0,2.0,2.0,0.5870719776380153,0.8695652173913044,5.0,0.1739332482605657
ACC_010279,BANK08,Current,1267,Active,1,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,8331.0,3.0,3.0,702.0,1.0,1.0,0.0842635938062657,0.0236779794790844,4.0,0.1049829087108873
ACC_010280,BANK12,Savings,636,Active,1,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,4144.0,4.0,4.0,6002.0,4.0,4.0,1.4483590733590734,0.1886792452830188,8.0,0.395349630290668
ACC_010281,BANK06,Current,1354,Active,0,HR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,2849.0,2.0,2.0,500.0,1.0,1.0,0.1755001755001755,0.0221565731166912,3.0,0.0684340964436976
ACC_010282,BANK08,Savings,1324,Active,0,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,33555.0,7.0,7.0,40846.0,7.0,7.0,1.2172850543883176,0.1586102719033232,14.0,0.3896109872369888
ACC_010283,BANK11,Savings,358,Active,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1000.0,2.0,2.0,2239.0,2.0,2.0,2.239,0.1675977653631284,4.0,0.4016759776536313
ACC_010284,BANK07,Savings,1322,Active,1,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,55456.0,11.0,10.0,51667.0,13.0,9.0,0.9316755626081938,0.2950075642965204,19.0,0.443493299099399
ACC_010285,BANK03,Current,1303,Active,0,DN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,60134.0,5.0,5.0,16133.0,3.0,3.0,0.2682841653640203,0.0690713737528779,8.0,0.1476404426762323
ACC_010286,BANK07,Current,2070,Active,1,JH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,4156.0,2.0,2.0,3391.0,2.0,2.0,0.8159287776708374,0.0289855072463768,4.0,0.2330773911648603
ACC_010287,BANK10,Current,89,Active,0,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,12089.0,2.0,2.0,2238.0,1.0,1.0,0.1851269749358921,0.3370786516853932,3.0,0.073268007130635
ACC_010288,BANK12,Savings,1694,Active,1,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,44714.0,5.0,5.0,9932.0,1.0,1.0,0.2221228250659748,0.0177095631641086,6.0,0.1540485900181867
ACC_010289,BANK04,Savings,944,Active,2,GJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,28950.0,9.0,9.0,31678.0,7.0,7.0,1.094231433506045,0.222457627118644,16.0,0.4737150771347443
ACC_010290,BANK04,Current,1417,Active,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,22130.0,2.0,2.0,36136.0,5.0,5.0,1.6328965205603254,0.1058574453069865,7.0,0.3743154655511268
ACC_010291,BANK12,Savings,350,Active,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,70331.0,4.0,4.0,500.0,1.0,1.0,0.00710924059092,0.0857142857142857,5.0,0.0646012599605538
ACC_010292,BANK02,Savings,2359,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,39399.0,6.0,5.0,10204.0,2.0,2.0,0.2589913449579938,0.0254345061466723,7.0,0.1330778304291156
ACC_010293,BANK02,Savings,2358,Active,0,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,7111.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.025
ACC_010294,BANK09,Savings,2215,Active,0,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,149984.0,10.0,10.0,72743.0,10.0,10.0,0.4850050672071687,0.1354401805869074,20.0,0.3362302885671236
ACC_010295,BANK01,Savings,768,Active,0,NL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,28127.0,5.0,5.0,10205.0,4.0,4.0,0.3628186440075372,0.15625,9.0,0.177555762701319
ACC_010296,BANK07,Current,1460,Active,1,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,34293.0,5.0,5.0,14376.0,3.0,3.0,0.419210917679993,0.0616438356164383,8.0,0.2139783489501631
ACC_010297,BANK08,Savings,946,Dormant,0,NL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,27439.0,6.0,6.0,28895.0,5.0,5.0,1.053063158278363,0.1585623678646934,11.0,0.3233716763773605
ACC_010298,BANK08,Savings,1105,Active,0,KL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,84764.0,8.0,6.0,43904.0,6.0,4.0,0.5179557359256288,0.1628959276018099,10.0,0.2172712130630031
ACC_010299,BANK06,Savings,1002,Active,0,OD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,5326.0,2.0,2.0,6739.0,2.0,2.0,1.2653022906496432,0.059880239520958,4.0,0.2720267032588971
ACC_010300,BANK08,Savings,1954,Active,2,LD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,3749.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0925
ACC_010301,BANK07,Current,1620,Frozen,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,13455.0,6.0,6.0,4534.0,4.0,4.0,0.3369751021924935,0.074074074074074,10.0,0.1847113836244271
ACC_010302,BANK10,Savings,722,Active,1,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,50082.0,8.0,8.0,63059.0,9.0,9.0,1.259115051315842,0.3739612188365651,17.0,0.476584746168638
ACC_010303,BANK10,Current,1351,Active,1,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,2612.0,2.0,2.0,5906.0,2.0,2.0,2.261102603369066,0.0444115470022205,4.0,0.4404441154700221
ACC_010304,BANK02,Savings,796,Active,4,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,56788.0,4.0,4.0,19462.0,6.0,6.0,0.3427132492780165,0.2261306532663316,10.0,0.3472361251563162
ACC_010305,BANK06,Savings,325,Active,1,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,6770.0,5.0,5.0,6093.0,5.0,5.0,0.9,0.4615384615384615,10.0,0.3271153846153846
ACC_010306,BANK08,Savings,255,Active,0,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,60396.0,6.0,6.0,44966.0,7.0,7.0,0.7445195046029538,0.8235294117647058,13.0,0.3010262074231639
ACC_010307,BANK07,Savings,2110,Active,2,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,31756.0,6.0,5.0,4117.0,3.0,2.0,0.1296447915354578,0.0426540284360189,7.0,0.1906143788030653
ACC_010308,BANK06,Savings,2362,Active,2,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,97000.0,9.0,8.0,67386.0,10.0,10.0,0.6947010309278351,0.1270110076206604,18.0,0.4278427904885777
ACC_010309,BANK06,Savings,1956,Active,0,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,17779.0,3.0,3.0,9345.0,3.0,3.0,0.5256201136171889,0.0460122699386503,6.0,0.1674436425823945
ACC_010310,BANK11,Savings,147,Active,2,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,21261.0,4.0,4.0,6325.0,1.0,1.0,0.29749306241475,0.2040816326530612,5.0,0.1966021022491118
ACC_010311,BANK04,Savings,1949,Active,0,KA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,26831.0,5.0,5.0,38280.0,8.0,8.0,1.4267079124892847,0.1231400718317085,13.0,0.4134052854039419
ACC_010312,BANK11,Savings,383,Active,0,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,41718.0,1.0,1.0,23042.0,1.0,1.0,0.5523275324799847,0.0783289817232375,2.0,0.1224406080012296
ACC_010313,BANK08,Savings,1239,Frozen,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,20590.0,2.0,2.0,10176.0,1.0,1.0,0.4942204953861097,0.0242130750605326,3.0,0.1242307174431745
ACC_010314,BANK01,Savings,2048,Active,0,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,50570.0,6.0,5.0,25308.0,5.0,4.0,0.5004548151077715,0.0732421875,9.0,0.20081201451886
ACC_010315,BANK06,Savings,703,Active,1,JK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,30542.0,7.0,6.0,27656.0,4.0,4.0,0.9055071704538014,0.1706970128022759,10.0,0.3251707249574379
ACC_010316,BANK07,Savings,1371,Active,0,JK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,205769.0,7.0,5.0,75749.0,5.0,2.0,0.368126394160442,0.1094091903719912,7.0,0.1530162108817972
ACC_010317,BANK02,Savings,2106,Active,1,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
ACC_010318,BANK11,Savings,1107,Active,0,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,33092.0,6.0,5.0,11934.0,6.0,6.0,0.3606309682098392,0.1626016260162601,11.0,0.2022364356968844
ACC_010319,BANK01,Current,2242,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,854.0,1.0,1.0,1738.0,1.0,1.0,2.0351288056206087,0.0133809099018733,2.0,0.3751338090990187
ACC_010320,BANK03,Current,2060,Active,0,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,15760.0,8.0,5.0,7878.0,6.0,4.0,0.4998730964467005,0.087378640776699,9.0,0.2008515782859396
ACC_010321,BANK08,Current,766,Active,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,105152.0,5.0,4.0,51948.0,4.0,4.0,0.4940276932440657,0.1566579634464751,8.0,0.1880214259521762
ACC_010322,BANK05,Savings,1301,Active,0,LD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,30769.0,9.0,9.0,13880.0,7.0,7.0,0.4511033832753746,0.1614142966948501,16.0,0.2805572350401391
ACC_010323,BANK10,Savings,749,Active,1,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,81721.0,11.0,9.0,89193.0,15.0,12.0,1.091433046585333,0.6008010680907877,21.0,0.4870087938333411
ACC_010324,BANK08,Savings,620,Active,2,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,21109.0,6.0,5.0,19119.0,6.0,6.0,0.9057274148467478,0.2903225806451612,11.0,0.3789055234046325
ACC_010325,BANK08,Savings,36,Active,0,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,144353.0,7.0,7.0,70761.0,8.0,7.0,0.4901941767749891,6.666666666666667,14.0,0.3274506476022897
ACC_010326,BANK07,Savings,208,Active,1,KA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,119137.0,5.0,5.0,43590.0,4.0,4.0,0.3658812963227209,0.5769230769230769,9.0,0.2222984576257069
ACC_010327,BANK03,Savings,1921,Active,0,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,22124.0,4.0,4.0,14915.0,2.0,2.0,0.6741547640571325,0.0312337324310255,6.0,0.1932894210343084
ACC_010328,BANK02,Savings,251,Active,1,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,54135.0,10.0,10.0,28601.0,9.0,9.0,0.5283273298235892,1.0756972111553784,19.0,0.3807142548306819
ACC_010329,BANK07,Current,1870,Dormant,1,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,18973.0,4.0,4.0,12253.0,4.0,3.0,0.6458124703526064,0.0641711229946524,7.0,0.2411588935416526
ACC_010330,BANK08,Savings,2067,Active,0,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,230162.0,8.0,8.0,83276.0,9.0,9.0,0.3618147218046419,0.1306240928882438,17.0,0.2771238172446947
ACC_010331,BANK02,Savings,2133,Active,1,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,12268.0,4.0,4.0,2505.0,2.0,2.0,0.2041897619823932,0.0281293952180028,6.0,0.1510145022990988
ACC_010332,BANK02,Savings,17,Active,2,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,51095.0,3.0,3.0,11930.0,4.0,4.0,0.2334866425286231,7.0588235294117645,7.0,0.2789483977366267
ACC_010333,BANK07,Savings,449,Active,1,KL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,51764.0,6.0,6.0,8479.0,4.0,4.0,0.1638010972876903,0.2672605790645879,10.0,0.1963377978159916
ACC_010334,BANK07,Savings,1518,Active,0,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,128010.0,4.0,4.0,66530.0,5.0,5.0,0.5197250214826966,0.0988142292490118,9.0,0.204440021051962
ACC_010335,BANK01,Savings,1608,Active,0,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,107622.0,7.0,6.0,32982.0,2.0,2.0,0.3064615041534259,0.0373134328358208,8.0,0.1540038975552077
ACC_010336,BANK12,Savings,862,Active,3,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,121996.0,9.0,7.0,66002.0,8.0,4.0,0.5410177382865012,0.2784222737819025,11.0,0.3549623269379567
ACC_010337,BANK08,Savings,936,Active,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,43114.0,7.0,7.0,51368.0,8.0,8.0,1.191445934035348,0.2564102564102564,15.0,0.3985671410202884
ACC_010338,BANK01,Savings,1026,Active,1,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,31168.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09
ACC_010339,BANK10,Current,1200,Active,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,169183.0,5.0,5.0,45790.0,8.0,8.0,0.2706536708770976,0.2,13.0,0.211864392403492
ACC_010340,BANK09,Savings,2362,Active,2,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,57235.0,10.0,10.0,40863.0,9.0,9.0,0.7139512536035643,0.1143099068585944,19.0,0.4435845684492097
ACC_010341,BANK08,Savings,2379,Frozen,1,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,42069.0,7.0,7.0,33067.0,6.0,4.0,0.7860182081817966,0.0756620428751576,11.0,0.315809806860566
ACC_010342,BANK11,Savings,2283,Frozen,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,42823.0,10.0,10.0,33133.0,8.0,8.0,0.7737197300516078,0.1051248357424441,18.0,0.3614522011164558
ACC_010343,BANK05,Savings,1392,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,17056.0,4.0,4.0,3823.0,2.0,2.0,0.2241439962476548,0.043103448275862,6.0,0.1146562338260982
ACC_010344,BANK09,Savings,2363,Active,0,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,58142.0,12.0,11.0,110913.0,9.0,7.0,1.907622716796808,0.1142615319509098,18.0,0.5599765907589505
ACC_010345,BANK09,Savings,48,Active,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,73897.0,7.0,7.0,58799.0,8.0,8.0,0.7956885935829601,5.0,15.0,0.376745503877018
ACC_010346,BANK05,Savings,2347,Active,2,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1786.0,1.0,1.0,1490.0,1.0,1.0,0.8342665173572228,0.0127822752449936,2.0,0.2511244632899639
ACC_010347,BANK10,Savings,2271,Dormant,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,165791.0,13.0,11.0,91337.0,13.0,11.0,0.5509165153717632,0.1717305151915455,22.0,0.3481276953419741
ACC_010348,BANK07,Savings,1224,Active,0,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,13048.0,5.0,4.0,18112.0,4.0,4.0,1.3881054567749846,0.0980392156862745,8.0,0.3438988470924851
ACC_010349,BANK09,Savings,419,Active,2,DN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,46023.0,6.0,5.0,54700.0,7.0,7.0,1.188536166699259,0.5011933174224343,12.0,0.4430057623465946
ACC_010350,BANK08,Savings,1497,Active,0,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,54826.0,5.0,4.0,33078.0,5.0,5.0,0.6033268887024404,0.1002004008016032,9.0,0.2190842095309431
ACC_010351,BANK10,Savings,1432,Active,1,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,62034.0,10.0,10.0,49578.0,8.0,7.0,0.7992068865460876,0.1675977653631284,17.0,0.3940371827991966
ACC_010352,BANK10,Savings,1584,Active,3,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,75010.0,6.0,6.0,54875.0,5.0,4.0,0.7315691241167844,0.0946969696969697,10.0,0.373971566417407
ACC_010353,BANK05,Savings,271,Dormant,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,4127.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125
ACC_010354,BANK05,Savings,642,Active,1,GJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,12107.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.065
ACC_010355,BANK04,Savings,1465,Active,0,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,77294.0,5.0,5.0,42667.0,5.0,5.0,0.5520092115817528,0.1023890784982935,10.0,0.2226255028117896
ACC_010356,BANK02,Savings,710,Active,1,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,48163.0,5.0,5.0,17072.0,2.0,2.0,0.3544629694994082,0.0845070422535211,7.0,0.1903760900849316
ACC_010357,BANK05,Savings,2013,Active,0,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,7937.0,3.0,3.0,5145.0,2.0,2.0,0.6482298097517953,0.029806259314456,5.0,0.1762382792997087
ACC_010358,BANK04,Current,57,Active,3,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,38470.0,7.0,7.0,16273.0,5.0,4.0,0.423004938913439,2.631578947368421,11.0,0.3578416537835361
ACC_010359,BANK02,Savings,801,Active,0,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,22363.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0375
ACC_010360,BANK05,Savings,445,Active,1,HR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,78803.0,11.0,9.0,77149.0,10.0,5.0,0.9790109513597198,0.6741573033707865,14.0,0.3930684895216588
ACC_010361,BANK01,Savings,233,Active,0,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1193.0,2.0,2.0,4302.0,1.0,1.0,3.606035205364627,0.1287553648068669,3.0,0.3887875536480686
ACC_010362,BANK07,Savings,2185,Active,0,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,28841.0,6.0,6.0,11867.0,2.0,2.0,0.4114628480288478,0.0274599542334096,8.0,0.1722805979473824
ACC_010363,BANK07,Savings,1788,Active,0,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,38334.0,5.0,5.0,34708.0,4.0,4.0,0.9054103406897273,0.0671140939597315,9.0,0.2716179505602995
