withdrawal_id,account_id,atm_id,timestamp,amount,case_id,source_type
W_0022074,ACC_007288,SYN_ATM_05340,2025-04-07 04:49:27,32196,,SYNTHETIC_PROTOTYPE
W_0022037,ACC_011540,SYN_ATM_03988,2025-04-07 04:56:35,60261,,SYNTHETIC_PROTOTYPE
W_0026750,ACC_010316,SYN_ATM_07530,2025-04-07 05:21:43,60190,,SYNTHETIC_PROTOTYPE
W_0019676,ACC_011089,SYN_ATM_03813,2025-04-07 05:47:20,2679,,SYNTHETIC_PROTOTYPE
W_0030872,ACC_019196,SYN_ATM_09980,2025-04-07 05:48:57,13568,,SYNTHETIC_PROTOTYPE
W_0026386,ACC_014947,SYN_ATM_06567,2025-04-07 06:26:11,20195,,SYNTHETIC_PROTOTYPE
W_0016045,ACC_000155,SYN_ATM_08420,2025-04-07 07:04:41,30903,,SYNTHETIC_PROTOTYPE
W_0013638,ACC_015809,SYN_ATM_06834,2025-04-07 07:10:20,8181,,SYNTHETIC_PROTOTYPE
W_0018927,ACC_002062,SYN_ATM_18291,2025-04-07 07:17:55,93922,,SYNTHETIC_PROTOTYPE
W_0023212,ACC_019247,SYN_ATM_10041,2025-04-07 07:29:01,15639,,SYNTHETIC_PROTOTYPE
W_0021311,ACC_013783,SYN_ATM_09472,2025-04-07 08:11:30,81625,,SYNTHETIC_PROTOTYPE
W_0013879,ACC_010787,SYN_ATM_17793,2025-04-07 08:43:00,42716,,SYNTHETIC_PROTOTYPE
W_0029869,ACC_001411,SYN_ATM_10177,2025-04-07 08:50:58,39604,,SYNTHETIC_PROTOTYPE
W_0015337,ACC_015067,SYN_ATM_15053,2025-04-07 08:57:11,4789,,SYNTHETIC_PROTOTYPE
W_0010436,ACC_005810,SYN_ATM_05233,2025-04-07 09:11:47,16861,,SYNTHETIC_PROTOTYPE
W_0015361,ACC_000735,SYN_ATM_06101,2025-04-07 09:11:53,28761,,SYNTHETIC_PROTOTYPE
W_0025009,ACC_012105,SYN_ATM_10898,2025-04-07 09:24:30,21014,,SYNTHETIC_PROTOTYPE
W_0034585,ACC_001349,SYN_ATM_06371,2025-04-07 10:10:42,29447,,SYNTHETIC_PROTOTYPE
W_0019233,ACC_018651,SYN_ATM_09662,2025-04-07 10:26:25,20107,,SYNTHETIC_PROTOTYPE
W_0020173,ACC_013728,SYN_ATM_14905,2025-04-07 10:34:08,6449,,SYNTHETIC_PROTOTYPE
W_0016687,ACC_004703,SYN_ATM_06268,2025-04-07 10:45:51,22515,,SYNTHETIC_PROTOTYPE
W_0025544,ACC_015490,SYN_ATM_18566,2025-04-07 10:50:49,39406,,SYNTHETIC_PROTOTYPE
W_0012197,ACC_011251,SYN_ATM_15637,2025-04-07 11:36:09,28337,,SYNTHETIC_PROTOTYPE
W_0010031,ACC_012382,SYN_ATM_09492,2025-04-07 12:43:35,118843,,SYNTHETIC_PROTOTYPE
W_0010842,ACC_018382,SYN_ATM_15202,2025-04-07 12:45:14,7349,,SYNTHETIC_PROTOTYPE
W_0029582,ACC_017589,SYN_ATM_00023,2025-04-07 13:01:35,3262,,SYNTHETIC_PROTOTYPE
W_0030446,ACC_008720,SYN_ATM_17316,2025-04-07 13:48:03,23755,,SYNTHETIC_PROTOTYPE
W_0031289,ACC_010941,SYN_ATM_10797,2025-04-07 15:46:49,39644,,SYNTHETIC_PROTOTYPE
W_0030473,ACC_019450,SYN_ATM_10315,2025-04-07 16:00:08,49653,,SYNTHETIC_PROTOTYPE
W_0015335,ACC_002528,SYN_ATM_15774,2025-04-07 17:06:39,61887,,SYNTHETIC_PROTOTYPE
W_0021138,ACC_016090,SYN_ATM_10278,2025-04-07 17:29:08,50834,,SYNTHETIC_PROTOTYPE
W_0026963,ACC_007313,SYN_ATM_18496,2025-04-07 17:37:21,23846,,SYNTHETIC_PROTOTYPE
W_0016505,ACC_001397,SYN_ATM_15048,2025-04-07 17:53:16,45146,,SYNTHETIC_PROTOTYPE
W_0017377,ACC_003020,SYN_ATM_07009,2025-04-07 18:03:44,70012,,SYNTHETIC_PROTOTYPE
W_0035388,ACC_002693,SYN_ATM_00657,2025-04-07 18:05:23,58450,,SYNTHETIC_PROTOTYPE
W_0023154,ACC_007472,SYN_ATM_18139,2025-04-07 19:20:06,48379,,SYNTHETIC_PROTOTYPE
W_0015893,ACC_006406,SYN_ATM_17196,2025-04-07 19:24:59,19776,,SYNTHETIC_PROTOTYPE
W_0034148,ACC_017342,SYN_ATM_07884,2025-04-07 20:07:57,30737,,SYNTHETIC_PROTOTYPE
W_0012739,ACC_019834,SYN_ATM_13832,2025-04-07 20:10:58,7811,,SYNTHETIC_PROTOTYPE
W_0032802,ACC_008138,SYN_ATM_16956,2025-04-07 20:22:21,11024,,SYNTHETIC_PROTOTYPE
W_0027297,ACC_015007,SYN_ATM_15107,2025-04-07 20:34:32,49478,,SYNTHETIC_PROTOTYPE
W_0019858,ACC_017564,SYN_ATM_11287,2025-04-07 21:11:04,33784,,SYNTHETIC_PROTOTYPE
W_0015873,ACC_001423,SYN_ATM_01610,2025-04-07 21:21:04,12369,,SYNTHETIC_PROTOTYPE
W_0019519,ACC_008703,SYN_ATM_06485,2025-04-07 21:22:15,4889,,SYNTHETIC_PROTOTYPE
W_0017893,ACC_006266,SYN_ATM_17546,2025-04-07 22:01:18,14208,,SYNTHETIC_PROTOTYPE
W_0028846,ACC_013961,SYN_ATM_13935,2025-04-07 22:20:13,17982,,SYNTHETIC_PROTOTYPE
W_0029232,ACC_012737,SYN_ATM_18722,2025-04-07 22:39:56,10505,,SYNTHETIC_PROTOTYPE
W_0024790,ACC_017006,SYN_ATM_03591,2025-04-07 23:08:06,6651,,SYNTHETIC_PROTOTYPE
W_0035655,ACC_001547,SYN_ATM_10780,2025-04-07 23:28:54,22919,,SYNTHETIC_PROTOTYPE
W_0011725,ACC_000871,SYN_ATM_09243,2025-04-07 23:39:01,17187,,SYNTHETIC_PROTOTYPE
W_0021417,ACC_014163,SYN_ATM_06233,2025-04-08 00:09:32,125977,,SYNTHETIC_PROTOTYPE
W_0021573,ACC_014352,SYN_ATM_04532,2025-04-08 00:33:22,194617,,SYNTHETIC_PROTOTYPE
W_0030351,ACC_014890,SYN_ATM_01637,2025-04-08 01:27:58,10715,,SYNTHETIC_PROTOTYPE
W_0030260,ACC_010762,SYN_ATM_07154,2025-04-08 01:36:36,14502,,SYNTHETIC_PROTOTYPE
W_0020104,ACC_006844,SYN_ATM_04983,2025-04-08 01:42:14,25419,,SYNTHETIC_PROTOTYPE
W_0014665,ACC_001935,SYN_ATM_08921,2025-04-08 02:05:07,61565,,SYNTHETIC_PROTOTYPE
W_0033155,ACC_003190,SYN_ATM_17945,2025-04-08 02:48:30,52588,,SYNTHETIC_PROTOTYPE
W_0026974,ACC_004682,SYN_ATM_02942,2025-04-08 02:54:19,38890,,SYNTHETIC_PROTOTYPE
W_0012809,ACC_006775,SYN_ATM_04195,2025-04-08 03:45:34,23163,,SYNTHETIC_PROTOTYPE
W_0034685,ACC_012578,SYN_ATM_17888,2025-04-08 04:06:20,38822,,SYNTHETIC_PROTOTYPE
W_0031462,ACC_012777,SYN_ATM_17703,2025-04-08 04:28:56,80392,,SYNTHETIC_PROTOTYPE
W_0033535,ACC_017274,SYN_ATM_05496,2025-04-08 04:46:21,53387,,SYNTHETIC_PROTOTYPE
W_0025048,ACC_015394,SYN_ATM_00893,2025-04-08 05:16:55,16621,,SYNTHETIC_PROTOTYPE
W_0027291,ACC_009073,SYN_ATM_10410,2025-04-08 05:33:05,52753,,SYNTHETIC_PROTOTYPE
W_0019395,ACC_016494,SYN_ATM_07167,2025-04-08 05:37:53,86547,,SYNTHETIC_PROTOTYPE
W_0032836,ACC_005778,SYN_ATM_10271,2025-04-08 05:50:50,4465,,SYNTHETIC_PROTOTYPE
W_0016908,ACC_003673,SYN_ATM_05605,2025-04-08 06:24:30,16204,,SYNTHETIC_PROTOTYPE
W_0023915,ACC_011733,SYN_ATM_13496,2025-04-08 06:24:48,17717,,SYNTHETIC_PROTOTYPE
W_0014475,ACC_010609,SYN_ATM_10088,2025-04-08 06:35:23,17610,,SYNTHETIC_PROTOTYPE
W_0027577,ACC_000467,SYN_ATM_18051,2025-04-08 06:36:54,26947,,SYNTHETIC_PROTOTYPE
W_0030450,ACC_001939,SYN_ATM_05375,2025-04-08 07:11:02,38139,,SYNTHETIC_PROTOTYPE
W_0010871,ACC_019789,SYN_ATM_05691,2025-04-08 07:34:30,142958,,SYNTHETIC_PROTOTYPE
W_0015401,ACC_002500,SYN_ATM_10702,2025-04-08 07:47:28,32607,,SYNTHETIC_PROTOTYPE
W_0029785,ACC_011569,SYN_ATM_09992,2025-04-08 08:53:34,43798,,SYNTHETIC_PROTOTYPE
W_0027033,ACC_008367,SYN_ATM_05157,2025-04-08 08:58:55,35184,,SYNTHETIC_PROTOTYPE
W_0033970,ACC_006007,SYN_ATM_11378,2025-04-08 09:06:55,43967,,SYNTHETIC_PROTOTYPE
W_0013054,ACC_012902,SYN_ATM_18408,2025-04-08 09:44:39,21413,,SYNTHETIC_PROTOTYPE
W_0011403,ACC_017789,SYN_ATM_05851,2025-04-08 12:40:29,10706,,SYNTHETIC_PROTOTYPE
W_0018770,ACC_014686,SYN_ATM_19680,2025-04-08 13:01:52,17416,,SYNTHETIC_PROTOTYPE
W_0027135,ACC_013960,SYN_ATM_03070,2025-04-08 13:30:28,22162,,SYNTHETIC_PROTOTYPE
W_0021159,ACC_011809,SYN_ATM_18710,2025-04-08 13:45:13,114840,,SYNTHETIC_PROTOTYPE
W_0017598,ACC_012914,SYN_ATM_16863,2025-04-08 14:00:30,30557,,SYNTHETIC_PROTOTYPE
W_0023558,ACC_009625,SYN_ATM_08961,2025-04-08 14:44:40,8272,,SYNTHETIC_PROTOTYPE
W_0014813,ACC_014738,SYN_ATM_11956,2025-04-08 15:19:24,16807,,SYNTHETIC_PROTOTYPE
W_0022624,ACC_007407,SYN_ATM_06500,2025-04-08 15:54:14,48385,,SYNTHETIC_PROTOTYPE
W_0033190,ACC_000276,SYN_ATM_17183,2025-04-08 15:54:42,34967,,SYNTHETIC_PROTOTYPE
W_0022205,ACC_019715,SYN_ATM_04987,2025-04-08 16:05:20,18932,,SYNTHETIC_PROTOTYPE
W_0020617,ACC_003933,SYN_ATM_08126,2025-04-08 16:47:40,33748,,SYNTHETIC_PROTOTYPE
W_0033270,ACC_007869,SYN_ATM_05664,2025-04-08 16:57:58,30680,,SYNTHETIC_PROTOTYPE
W_0018121,ACC_005124,SYN_ATM_14928,2025-04-08 17:22:30,207776,,SYNTHETIC_PROTOTYPE
W_0014547,ACC_007945,SYN_ATM_11910,2025-04-08 17:32:02,20092,,SYNTHETIC_PROTOTYPE
W_0033668,ACC_015166,SYN_ATM_19335,2025-04-08 17:47:54,19755,,SYNTHETIC_PROTOTYPE
W_0016460,ACC_010760,SYN_ATM_01125,2025-04-08 18:00:24,40007,,SYNTHETIC_PROTOTYPE
W_0024676,ACC_016758,SYN_ATM_08217,2025-04-08 18:16:16,36152,,SYNTHETIC_PROTOTYPE
W_0016532,ACC_004528,SYN_ATM_12052,2025-04-08 18:51:08,7481,,SYNTHETIC_PROTOTYPE
W_0019542,ACC_019362,SYN_ATM_07977,2025-04-08 18:52:30,19789,,SYNTHETIC_PROTOTYPE
W_0028591,ACC_007431,SYN_ATM_16029,2025-04-08 19:17:12,13923,,SYNTHETIC_PROTOTYPE
W_0034898,ACC_011513,SYN_ATM_01452,2025-04-08 19:24:03,54688,,SYNTHETIC_PROTOTYPE
W_0012883,ACC_012354,SYN_ATM_03989,2025-04-08 19:26:31,73826,,SYNTHETIC_PROTOTYPE
W_0024605,ACC_018616,SYN_ATM_04437,2025-04-08 19:49:37,11996,,SYNTHETIC_PROTOTYPE
W_0023032,ACC_013035,SYN_ATM_19365,2025-04-08 20:38:41,23627,,SYNTHETIC_PROTOTYPE
W_0016559,ACC_018129,SYN_ATM_05626,2025-04-08 20:39:00,23532,,SYNTHETIC_PROTOTYPE
W_0012593,ACC_017128,SYN_ATM_06964,2025-04-08 21:20:50,32233,,SYNTHETIC_PROTOTYPE
W_0026498,ACC_004444,SYN_ATM_02265,2025-04-08 21:41:29,25270,,SYNTHETIC_PROTOTYPE
W_0034408,ACC_011799,SYN_ATM_02939,2025-04-08 22:02:00,115330,,SYNTHETIC_PROTOTYPE
W_0015484,ACC_013559,SYN_ATM_15435,2025-04-08 22:08:28,45756,,SYNTHETIC_PROTOTYPE
W_0034109,ACC_002660,SYN_ATM_09092,2025-04-08 22:27:28,16453,,SYNTHETIC_PROTOTYPE
W_0018532,ACC_018499,SYN_ATM_14780,2025-04-08 22:30:27,13765,,SYNTHETIC_PROTOTYPE
W_0021871,ACC_019613,SYN_ATM_09251,2025-04-08 22:52:41,29838,,SYNTHETIC_PROTOTYPE
W_0011354,ACC_000865,SYN_ATM_05129,2025-04-08 23:06:46,52142,,SYNTHETIC_PROTOTYPE
W_0016875,ACC_016112,SYN_ATM_11862,2025-04-08 23:08:50,54381,,SYNTHETIC_PROTOTYPE
W_0022347,ACC_008121,SYN_ATM_07792,2025-04-08 23:40:38,34581,,SYNTHETIC_PROTOTYPE
W_0027586,ACC_011480,SYN_ATM_08640,2025-04-08 23:48:26,54952,,SYNTHETIC_PROTOTYPE
W_0031502,ACC_003703,SYN_ATM_10833,2025-04-09 00:15:14,22617,,SYNTHETIC_PROTOTYPE
W_0027262,ACC_018774,SYN_ATM_10833,2025-04-09 00:46:34,43263,,SYNTHETIC_PROTOTYPE
W_0019416,ACC_015094,SYN_ATM_14707,2025-04-09 01:58:23,147824,,SYNTHETIC_PROTOTYPE
W_0013045,ACC_017104,SYN_ATM_03540,2025-04-09 02:14:04,29217,,SYNTHETIC_PROTOTYPE
W_0030691,ACC_012218,SYN_ATM_12009,2025-04-09 03:01:07,26951,,SYNTHETIC_PROTOTYPE
W_0018200,ACC_003717,SYN_ATM_02751,2025-04-09 03:05:39,16546,,SYNTHETIC_PROTOTYPE
W_0025501,ACC_018317,SYN_ATM_09064,2025-04-09 03:44:05,50870,,SYNTHETIC_PROTOTYPE
W_0013131,ACC_006397,SYN_ATM_12302,2025-04-09 04:00:30,18720,,SYNTHETIC_PROTOTYPE
W_0035939,ACC_018548,SYN_ATM_06999,2025-04-09 04:11:45,16722,,SYNTHETIC_PROTOTYPE
W_0029561,ACC_014144,SYN_ATM_04368,2025-04-09 04:23:53,33704,,SYNTHETIC_PROTOTYPE
W_0025215,ACC_011484,SYN_ATM_01640,2025-04-09 04:36:51,64832,,SYNTHETIC_PROTOTYPE
W_0029445,ACC_000886,SYN_ATM_06974,2025-04-09 05:00:46,96598,,SYNTHETIC_PROTOTYPE
W_0020612,ACC_001498,SYN_ATM_00125,2025-04-09 05:27:00,45888,,SYNTHETIC_PROTOTYPE
W_0033086,ACC_014898,SYN_ATM_02409,2025-04-09 05:41:44,23381,,SYNTHETIC_PROTOTYPE
W_0011512,ACC_002824,SYN_ATM_10443,2025-04-09 05:58:59,13083,,SYNTHETIC_PROTOTYPE
W_0018514,ACC_012677,SYN_ATM_12295,2025-04-09 06:44:16,65274,,SYNTHETIC_PROTOTYPE
W_0019315,ACC_003265,SYN_ATM_01507,2025-04-09 08:10:56,5751,,SYNTHETIC_PROTOTYPE
W_0019322,ACC_015108,SYN_ATM_02585,2025-04-09 08:21:00,38993,,SYNTHETIC_PROTOTYPE
W_0012801,ACC_012456,SYN_ATM_15318,2025-04-09 08:38:54,23126,,SYNTHETIC_PROTOTYPE
W_0011688,ACC_011788,SYN_ATM_04816,2025-04-09 08:46:47,120734,,SYNTHETIC_PROTOTYPE
W_0029200,ACC_008884,SYN_ATM_13726,2025-04-09 09:12:12,17225,,SYNTHETIC_PROTOTYPE
W_0012769,ACC_015611,SYN_ATM_00848,2025-04-09 09:16:42,16131,,SYNTHETIC_PROTOTYPE
W_0013755,ACC_003689,SYN_ATM_09116,2025-04-09 09:47:17,12870,,SYNTHETIC_PROTOTYPE
W_0035150,ACC_010380,SYN_ATM_08575,2025-04-09 10:02:00,40264,,SYNTHETIC_PROTOTYPE
W_0031407,ACC_002830,SYN_ATM_06112,2025-04-09 10:04:45,31780,,SYNTHETIC_PROTOTYPE
W_0029038,ACC_010173,SYN_ATM_01628,2025-04-09 10:20:12,20661,,SYNTHETIC_PROTOTYPE
W_0024406,ACC_015567,SYN_ATM_10463,2025-04-09 10:42:36,21178,,SYNTHETIC_PROTOTYPE
W_0027471,ACC_011440,SYN_ATM_06544,2025-04-09 11:23:18,7513,,SYNTHETIC_PROTOTYPE
W_0016923,ACC_009829,SYN_ATM_06565,2025-04-09 11:33:22,26956,,SYNTHETIC_PROTOTYPE
W_0032130,ACC_002112,SYN_ATM_00777,2025-04-09 12:13:09,14937,,SYNTHETIC_PROTOTYPE
W_0022020,ACC_010627,SYN_ATM_11046,2025-04-09 12:26:38,14972,,SYNTHETIC_PROTOTYPE
W_0029015,ACC_004212,SYN_ATM_15904,2025-04-09 12:42:24,16311,,SYNTHETIC_PROTOTYPE
W_0012836,ACC_008414,SYN_ATM_10398,2025-04-09 13:54:12,26734,,SYNTHETIC_PROTOTYPE
W_0017681,ACC_012160,SYN_ATM_03142,2025-04-09 13:55:53,12289,,SYNTHETIC_PROTOTYPE
W_0012284,ACC_017327,SYN_ATM_02218,2025-04-09 14:16:02,28318,,SYNTHETIC_PROTOTYPE
W_0034693,ACC_014704,SYN_ATM_06224,2025-04-09 14:44:20,29060,,SYNTHETIC_PROTOTYPE
W_0021633,ACC_001804,SYN_ATM_03057,2025-04-09 15:48:04,9384,,SYNTHETIC_PROTOTYPE
W_0031217,ACC_011737,SYN_ATM_01268,2025-04-09 15:53:12,10777,,SYNTHETIC_PROTOTYPE
W_0035058,ACC_019192,SYN_ATM_03791,2025-04-09 16:00:34,16450,,SYNTHETIC_PROTOTYPE
W_0010204,ACC_003655,SYN_ATM_19008,2025-04-09 16:26:29,106453,,SYNTHETIC_PROTOTYPE
W_0035815,ACC_012452,SYN_ATM_18771,2025-04-09 16:33:04,22367,,SYNTHETIC_PROTOTYPE
W_0014326,ACC_014585,SYN_ATM_19321,2025-04-09 16:44:40,23233,,SYNTHETIC_PROTOTYPE
W_0015735,ACC_012782,SYN_ATM_02954,2025-04-09 16:54:11,129410,,SYNTHETIC_PROTOTYPE
W_0021371,ACC_003842,SYN_ATM_03610,2025-04-09 17:24:31,9791,,SYNTHETIC_PROTOTYPE
W_0026531,ACC_007705,SYN_ATM_14330,2025-04-09 18:13:01,4586,,SYNTHETIC_PROTOTYPE
W_0018276,ACC_009244,SYN_ATM_00520,2025-04-09 19:37:53,19483,,SYNTHETIC_PROTOTYPE
W_0027349,ACC_000260,SYN_ATM_18146,2025-04-09 19:54:55,28064,,SYNTHETIC_PROTOTYPE
W_0031722,ACC_019183,SYN_ATM_03399,2025-04-09 20:07:12,20180,,SYNTHETIC_PROTOTYPE
W_0024643,ACC_013237,SYN_ATM_16282,2025-04-09 20:24:51,29854,,SYNTHETIC_PROTOTYPE
W_0027086,ACC_008299,SYN_ATM_12056,2025-04-09 20:26:49,102904,,SYNTHETIC_PROTOTYPE
W_0012864,ACC_005562,SYN_ATM_07875,2025-04-09 20:37:35,26449,,SYNTHETIC_PROTOTYPE
W_0034803,ACC_007623,SYN_ATM_06697,2025-04-09 21:29:48,29165,,SYNTHETIC_PROTOTYPE
W_0013304,ACC_007443,SYN_ATM_14865,2025-04-09 21:45:21,40210,,SYNTHETIC_PROTOTYPE
W_0029551,ACC_011131,SYN_ATM_13701,2025-04-09 21:58:48,8404,,SYNTHETIC_PROTOTYPE
W_0012212,ACC_011741,SYN_ATM_00707,2025-04-09 22:25:56,65682,,SYNTHETIC_PROTOTYPE
W_0012238,ACC_013457,SYN_ATM_06180,2025-04-09 22:32:07,31518,,SYNTHETIC_PROTOTYPE
W_0035993,ACC_003259,SYN_ATM_03751,2025-04-09 23:11:48,6926,,SYNTHETIC_PROTOTYPE
W_0013232,ACC_017754,SYN_ATM_16158,2025-04-09 23:39:00,117069,,SYNTHETIC_PROTOTYPE
W_0025860,ACC_007437,SYN_ATM_12693,2025-04-10 00:28:54,9393,,SYNTHETIC_PROTOTYPE
W_0026860,ACC_007115,SYN_ATM_14681,2025-04-10 00:33:31,17366,,SYNTHETIC_PROTOTYPE
W_0014058,ACC_005226,SYN_ATM_01606,2025-04-10 00:38:15,53271,,SYNTHETIC_PROTOTYPE
W_0028328,ACC_009405,SYN_ATM_00456,2025-04-10 01:14:30,45070,,SYNTHETIC_PROTOTYPE
W_0020446,ACC_016942,SYN_ATM_04500,2025-04-10 01:56:18,9622,,SYNTHETIC_PROTOTYPE
W_0017843,ACC_008163,SYN_ATM_15345,2025-04-10 01:56:52,47527,,SYNTHETIC_PROTOTYPE
W_0016393,ACC_011151,SYN_ATM_07712,2025-04-10 02:02:20,19444,,SYNTHETIC_PROTOTYPE
W_0026839,ACC_007144,SYN_ATM_08940,2025-04-10 02:46:02,34198,,SYNTHETIC_PROTOTYPE
W_0025311,ACC_001976,SYN_ATM_09024,2025-04-10 02:59:16,11515,,SYNTHETIC_PROTOTYPE
W_0017346,ACC_000562,SYN_ATM_15166,2025-04-10 03:08:25,74140,,SYNTHETIC_PROTOTYPE
W_0017291,ACC_009260,SYN_ATM_02080,2025-04-10 03:18:31,145302,,SYNTHETIC_PROTOTYPE
W_0016304,ACC_011807,SYN_ATM_06551,2025-04-10 03:38:34,12479,,SYNTHETIC_PROTOTYPE
W_0034055,ACC_001635,SYN_ATM_20015,2025-04-10 03:43:34,44455,,SYNTHETIC_PROTOTYPE
W_0027744,ACC_012362,SYN_ATM_19438,2025-04-10 03:49:27,19505,,SYNTHETIC_PROTOTYPE
W_0011536,ACC_002219,SYN_ATM_05462,2025-04-10 04:33:12,7033,,SYNTHETIC_PROTOTYPE
W_0016427,ACC_012340,SYN_ATM_09207,2025-04-10 04:41:23,3280,,SYNTHETIC_PROTOTYPE
W_0028604,ACC_011941,SYN_ATM_05639,2025-04-10 04:57:38,22508,,SYNTHETIC_PROTOTYPE
W_0015619,ACC_000730,SYN_ATM_05112,2025-04-10 05:12:00,34676,,SYNTHETIC_PROTOTYPE
W_0030333,ACC_009275,SYN_ATM_03570,2025-04-10 05:46:40,10410,,SYNTHETIC_PROTOTYPE
W_0010569,ACC_014676,SYN_ATM_14830,2025-04-10 05:56:23,23434,,SYNTHETIC_PROTOTYPE
W_0023706,ACC_004805,SYN_ATM_16290,2025-04-10 06:12:44,34888,,SYNTHETIC_PROTOTYPE
W_0028784,ACC_004251,SYN_ATM_07412,2025-04-10 06:34:32,21493,,SYNTHETIC_PROTOTYPE
W_0026554,ACC_006408,SYN_ATM_07106,2025-04-10 06:34:57,143875,,SYNTHETIC_PROTOTYPE
W_0013042,ACC_019345,SYN_ATM_10081,2025-04-10 06:51:06,9388,,SYNTHETIC_PROTOTYPE
W_0021669,ACC_013138,SYN_ATM_04241,2025-04-10 06:57:26,156476,,SYNTHETIC_PROTOTYPE
W_0029534,ACC_005054,SYN_ATM_03889,2025-04-10 07:08:53,16001,,SYNTHETIC_PROTOTYPE
W_0035140,ACC_014373,SYN_ATM_13955,2025-04-10 07:23:10,14629,,SYNTHETIC_PROTOTYPE
W_0022141,ACC_006404,SYN_ATM_11062,2025-04-10 07:28:13,5116,,SYNTHETIC_PROTOTYPE
W_0028272,ACC_000382,SYN_ATM_19651,2025-04-10 08:19:19,14393,,SYNTHETIC_PROTOTYPE
W_0035299,ACC_019890,SYN_ATM_00569,2025-04-10 08:48:17,11466,,SYNTHETIC_PROTOTYPE
W_0024299,ACC_007501,SYN_ATM_04930,2025-04-10 09:00:45,10228,,SYNTHETIC_PROTOTYPE
W_0028008,ACC_002947,SYN_ATM_17900,2025-04-10 09:57:38,29733,,SYNTHETIC_PROTOTYPE
W_0012421,ACC_017586,SYN_ATM_00604,2025-04-10 10:40:45,41038,,SYNTHETIC_PROTOTYPE
W_0010758,ACC_018709,SYN_ATM_13623,2025-04-10 11:25:41,16481,,SYNTHETIC_PROTOTYPE
W_0027653,ACC_012577,SYN_ATM_13476,2025-04-10 11:27:32,147904,,SYNTHETIC_PROTOTYPE
W_0032454,ACC_007796,SYN_ATM_16473,2025-04-10 11:29:50,13963,,SYNTHETIC_PROTOTYPE
W_0024358,ACC_001141,SYN_ATM_00328,2025-04-10 11:50:10,7035,,SYNTHETIC_PROTOTYPE
W_0025666,ACC_006317,SYN_ATM_15368,2025-04-10 11:59:53,50533,,SYNTHETIC_PROTOTYPE
W_0019138,ACC_016616,SYN_ATM_11473,2025-04-10 12:02:14,18503,,SYNTHETIC_PROTOTYPE
W_0011138,ACC_006266,SYN_ATM_17429,2025-04-10 12:10:17,14003,,SYNTHETIC_PROTOTYPE
W_0033496,ACC_005240,SYN_ATM_19627,2025-04-10 12:51:34,65820,,SYNTHETIC_PROTOTYPE
W_0028900,ACC_018494,SYN_ATM_01601,2025-04-10 12:53:34,42010,,SYNTHETIC_PROTOTYPE
W_0013308,ACC_003525,SYN_ATM_17865,2025-04-10 13:09:40,32477,,SYNTHETIC_PROTOTYPE
W_0028259,ACC_009238,SYN_ATM_10229,2025-04-10 13:12:48,45822,,SYNTHETIC_PROTOTYPE
W_0034573,ACC_018439,SYN_ATM_20003,2025-04-10 13:20:56,16766,,SYNTHETIC_PROTOTYPE
W_0030076,ACC_014293,SYN_ATM_11676,2025-04-10 13:42:29,184796,,SYNTHETIC_PROTOTYPE
W_0015858,ACC_006680,SYN_ATM_19699,2025-04-10 13:52:40,14855,,SYNTHETIC_PROTOTYPE
W_0010384,ACC_014619,SYN_ATM_19084,2025-04-10 13:55:20,60497,,SYNTHETIC_PROTOTYPE
W_0018695,ACC_019288,SYN_ATM_17290,2025-04-10 14:00:43,11821,,SYNTHETIC_PROTOTYPE
W_0026357,ACC_005184,SYN_ATM_01632,2025-04-10 14:16:19,26860,,SYNTHETIC_PROTOTYPE
W_0028502,ACC_000521,SYN_ATM_10651,2025-04-10 14:19:44,18074,,SYNTHETIC_PROTOTYPE
W_0015095,ACC_001555,SYN_ATM_07780,2025-04-10 15:29:51,36094,,SYNTHETIC_PROTOTYPE
W_0011352,ACC_000009,SYN_ATM_07988,2025-04-10 15:33:29,22640,,SYNTHETIC_PROTOTYPE
W_0020116,ACC_007728,SYN_ATM_00827,2025-04-10 15:48:53,24445,,SYNTHETIC_PROTOTYPE
W_0034503,ACC_018694,SYN_ATM_14226,2025-04-10 15:56:00,11719,,SYNTHETIC_PROTOTYPE
W_0011225,ACC_002073,SYN_ATM_05904,2025-04-10 15:59:10,76614,,SYNTHETIC_PROTOTYPE
W_0013804,ACC_000326,SYN_ATM_18108,2025-04-10 16:31:58,20699,,SYNTHETIC_PROTOTYPE
W_0031091,ACC_005608,SYN_ATM_12156,2025-04-10 16:41:27,7488,,SYNTHETIC_PROTOTYPE
W_0034490,ACC_010373,SYN_ATM_09239,2025-04-10 16:42:09,78484,,SYNTHETIC_PROTOTYPE
W_0035881,ACC_005879,SYN_ATM_02391,2025-04-10 16:43:41,23340,,SYNTHETIC_PROTOTYPE
W_0020936,ACC_016276,SYN_ATM_08778,2025-04-10 16:52:08,33742,,SYNTHETIC_PROTOTYPE
W_0018046,ACC_016252,SYN_ATM_14214,2025-04-10 17:00:42,183582,,SYNTHETIC_PROTOTYPE
W_0014240,ACC_011491,SYN_ATM_05538,2025-04-10 17:02:33,30498,,SYNTHETIC_PROTOTYPE
W_0033195,ACC_015760,SYN_ATM_04725,2025-04-10 17:21:46,12974,,SYNTHETIC_PROTOTYPE
W_0028446,ACC_019705,SYN_ATM_17376,2025-04-10 17:27:45,49016,,SYNTHETIC_PROTOTYPE
