atm_id,bank,atm_name,state_ut,zone_name,zone_id,latitude,longitude,source_type,source_note
SYN_ATM_08442,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.375084,75.568188,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08443,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.320507,75.809865,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08444,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.362414,75.785921,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08445,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.355352,75.558542,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08446,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.20219,75.61503,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08447,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.313176,75.669415,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08448,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.257922,75.633232,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08449,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.320909,75.726936,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08450,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.399848,75.627836,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08451,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.356967,75.695892,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08452,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.319073,75.628572,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08453,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.264669,75.822361,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08454,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.343255,75.760705,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08455,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.260872,75.659302,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08456,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.180872,75.680787,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08457,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.241154,75.650796,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08458,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.466609,75.755726,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08459,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.297153,75.726454,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08460,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.26869,75.739082,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08461,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.333975,75.672576,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08462,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.21041,75.704884,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08463,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.36092,75.871706,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08464,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.307728,75.803538,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08465,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.338025,75.581024,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08466,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.318205,75.724226,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08467,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.359092,75.650445,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08468,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.175068,75.739627,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08469,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.455572,75.688111,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08470,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.284267,75.735532,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08471,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.224703,75.754124,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08472,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.409989,75.741177,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08473,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.197434,75.682763,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08474,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.337762,75.682032,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08475,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.297056,75.746097,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08476,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 03,KA_Z02,15.3334,75.672822,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08477,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.286724,75.673861,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08478,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.306701,75.671428,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08479,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 04,KA_Z03,15.297171,75.681494,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08480,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.745479,75.158437,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08481,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.632283,75.000847,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08482,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.664898,75.026369,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08483,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.660389,74.904943,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08484,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.712264,74.7639,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08485,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.565182,75.099782,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08486,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.679983,74.908114,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08487,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.676287,74.932723,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08488,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.621455,74.852556,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08489,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.552847,74.878079,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08490,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.643602,75.054251,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08491,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.623736,75.045283,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08492,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.707226,74.935961,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08493,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.586231,74.903155,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08494,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.526686,75.051916,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08495,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.563869,75.126366,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08496,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.561828,75.021621,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08497,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.662233,75.015584,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08498,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.546955,74.952594,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08499,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.710901,74.938312,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08500,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.613906,74.928543,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08501,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.55458,74.984484,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08502,IDFC FIRST Bank,IDFC FIRST Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.710059,75.030594,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08503,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.599764,75.008896,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08504,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.665851,75.052336,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08505,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.507996,75.070583,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08506,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.66811,74.920753,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08507,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.614928,75.110477,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08508,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.60973,75.022347,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08509,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.741806,74.93367,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08510,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.689803,75.023747,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08511,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.650089,75.080286,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08512,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.624856,75.005886,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08513,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.687588,74.948863,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08514,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.625586,74.779919,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08515,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.639887,74.997162,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08516,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.576487,74.981134,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08517,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.738353,75.057185,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08518,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.617651,74.999328,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08519,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.557696,74.93408,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08520,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.708385,75.070407,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08521,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.538962,75.003394,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08522,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.601769,74.919318,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08523,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.617775,75.007892,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08524,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.633563,75.054476,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08525,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.637939,75.103014,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08526,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.50084,75.032239,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08527,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.716096,75.017051,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08528,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.66313,75.058866,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08529,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.528302,75.082386,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08530,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.678073,74.890775,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08531,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.594458,75.076979,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08532,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.711771,75.071095,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08533,Bank of India,Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.612902,75.004704,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08534,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.70861,75.004992,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08535,ICICI Bank,ICICI Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.558458,75.065179,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08536,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.656496,74.944959,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08537,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.700216,75.09536,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08538,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.650526,74.920136,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08539,Canara Bank,Canara Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.498169,74.973588,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08540,Punjab National Bank,Punjab National Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.655011,74.951859,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08541,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.715453,74.80394,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08542,Axis Bank,Axis Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.641259,75.037756,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08543,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.574195,75.015866,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08544,HDFC Bank,HDFC Bank ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.629453,74.970488,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08545,State Bank of India,State Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.659296,75.085325,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08546,IndusInd Bank,IndusInd Bank ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.649501,74.99743,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08547,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.594746,74.858878,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08548,Bank of Baroda,Bank of Baroda ATM,Karnataka,Karnataka Zone 07,KA_Z06,14.681558,74.991318,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_08549,Union Bank of India,Union Bank of India ATM,Karnataka,Karnataka Zone 08,KA_Z07,14.694667,75.030886,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
